id,item_type,provenance_status,valid_before,failures_before
97d22488-5ee8-4795-8df6-6c47eb01a869,research_finding,quarantined,False,"[{'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
99de93a3-da2c-4e8c-85e2-f37cd3fa1860,market_signal,verified,True,[]
9baa3126-52d5-42f8-8748-192d390f8d4c,initiative,verified,True,[]
9d18608f-269e-405a-9ad8-afa638dda928,initiative,verified,True,[]
9e113196-9223-4dae-8292-f68ab2a080e6,research_finding,quarantined,False,"[{'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
9e594959-7de8-41e8-a25c-5b1976f77b34,standard,quarantined,False,"[{'claim': ""[jurisdictional_scope] LEED for Building Design and Construction (BD+C): New Construction and Major Renovation is the most appropriate rating type for buildings that are new construction or major renovation. At least 60% of the project's gross floor area must be complete by the time of certification and must include the entire building's gross floor area in the project."", 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'As of March 2026, there are almost 8,353 LEED‐certified and registered warehouse and distribution center projects representing over 2.94 billion square feet (273 million square meters) of built space.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': ""LEED for Operations and Maintenance (O+M): Existing Buildings can be applied to existing buildings that are fully operational and occupied for at least one year and must include the entire building's gross floor area."", 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': '[effective_date] LEED v5 is the most current version of the rating system and is available for all commercial projects pursuing certification under New Construction, Core and Shell, Commercial Interiors, and Existing Buildings.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'Many new build projects are speculative and do not have tenants contracted to occupy space. When tenant spaces are not under contract, the project may only be able to account for design and construction activities under the control of the owner and will not have details related to future tenant build-outs.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'LEED v5 BD+C, ID+C, and O+M rating systems allow for all space types to certify utilizing the new Arc experience, which offers fluidity and flexibility for users. All performance, certification, and reporting will be delivered in one place.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'Warehouse and distribution center projects commonly operate with multiple buildings spread across a single site under the control of a single entity. To address this, the LEED Campus Guidance developed.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'Some warehouse and distribution center O+M projects can face challenges with process loads (energy, water, and waste) that can impact performance scores to the point that the prerequisites may not be met.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'For organizations planning to certify several new construction projects, LEED volume certification can simplify LEED documentation and speed up the review process for those portfolios where uniformity and standardization of the LEED requirements are built into the project delivery process.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': ""LEED for O+M can be applied to existing buildings that are fully operational and occupied for at least one year and must include the entire building's gross floor area."", 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'The LEED v4.1 O+M rating system uses legacy Arc, a state-of-the-art platform designed to collect, manage and benchmark your building across five performance categories: energy, water, waste, transportation, and human experience. The performance pathway enables recertification every 3 years.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'Where LEED O+M process loads cause prerequisite non-compliance, the source directs applicants to contact USGBC. This is not a formal exemption but a case-by-case pathway.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'BREEAM New Construction V7 registrations are now open. BREEAM V7 addresses carbon reduction and biodiversity net gain legislation.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': ""BREEAM is described as the world-leading sustainability assessment method for the built environment and infrastructure, with its standards functioning as the world's leading science-based frameworks for assessing, validating and certifying sustainability in the built environment."", 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'BREEAM In-Use specifically enables sustainable performance benchmarking and operational asset improvement strategies.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'claim': 'BREEAM supports ESG solutions in: Net zero carbon; Whole life performance; Health and social impact; Circularity and resilience; Biodiversity; Disclosures and reporting.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'standard', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 4}, {'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
9e70b75b-48be-405e-9c1f-41f7c3b5538b,framework,verified,True,[]
9fe7578b-b019-4b92-ad0b-57a93e0c51a9,market_signal,pending_human_verify,False,"[{'reason': 'no_section_content', 'criterion': 2}, {'reason': 'missing_full_brief', 'criterion': 6}]"
9ffa15d6-ed9b-45e3-a3b5-162b750569fc,regulation,quarantined,False,"[{'claim': ""The UAE's National Hydrogen Strategy outlines plans to establish the country as a major producer and exporter of hydrogen while maintaining the focus on achieving Net Zero by 2050."", 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'The strategy forecasts demand to reach 2.1 megatons (MT) by 2031, of which roughly 50% would be from aluminum, iron and steel, and 30% from aviation and shipping. From 2031 to 2050, demand is expected to increase nearly five-fold to 10.1 MT. However, the increase would come with a significant change in the contribution of key sectors: roughly 50% would be from aviation and shipping, whereas only 30% from aluminum, iron and steel.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': '[jurisdictional_scope] The UAE is the first country in the Middle East and North Africa (MENA) region with this [Net Zero by 2050] target.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'The strategy forecasts demand to reach 2.1 megatons (MT) by 2031, of which roughly 50% would be from aluminum, iron and steel, and 30% from aviation and shipping.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'The UAE is not clear on the exact locations of these priority clusters, their sizes, or potential offtakers. Nonetheless, the strategy does offer some clues: It identifies the industrial regions of Ruwais and Khalifa Economic Zone Abu Dhabi (KEZAD) as suitable clusters given their hydrogen storage potential.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'Total domestic demand target: 2.1mtpa by 2031, growing to 10.1mtpa by 2050.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'Aviation and shipping share of domestic demand: approximately 30% by 2031, rising to approximately 50% by 2050 of total domestic demand.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'ADNOC is developing large-scale blue and green hydrogen projects, leveraging its existing gas infrastructure. It has partnered with Mubadala Investment Company PJSC (Mubadala) and Abu Dhabi Developmental Holding Company (ADQ) to create the Abu Dhabi Hydrogen Alliance the aim of which is to establish the UAE as a key hydrogen exporter.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': 'First MENA green hydrogen pilot plant commissioned (DEWA, Dubai) in May 2021.', 'reason': 'fact_below_authority_floor', 'priority': 'LOW', 'criterion': 3, 'floor_max': 2, 'item_type': 'regulation', 'floor_basis': 'item_type_unconditional', 'floor_scope': 'default', 'source_tier_derived': 6}, {'claim': '[primary_deadline] Domestic demand is forecast to reach 2.1mtpa (with an additional 0.6mtpa of forecast export potential) by 2031.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'This domestic market demand could grow 5x between 2031 and 2050 (from 2.1mtpa to 10.1mtpa).', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '2050 production target: 15mtpa.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '[primary_deadline] Total 2031 production target: 1.4mtpa of low-carbon hydrogen, comprising 0.5mtpa green hydrogen produced in UAE, 0.5mtpa green hydrogen produced abroad, 0.4mtpa blue hydrogen, and 0.0075mtpa pink (nuclear) hydrogen.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': ""There is a lot of detail to come, including further technical codes and standards, definitions and thresholds for 'low carbon' hydrogen."", 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': ""As in other countries, the UAE will encourage the development of clusters (known in the UAE as 'oases') where production and end-use applications can be co-located to help the full supply chain develop and to accelerate industry adoption of hydrogen-based energy transition solutions. These will likely be located near depleted oil wells for CCS and potential connections to salt caverns for high volume hydrogen storage (as well as to pipeline infrastructure for distribution). The target is to have two hydrogen oases developed by 2031 (most likely Ruwais and KIZAD) and five by 2050. Oases will be isolated from the broader electricity system - micro-systems will help avoid grid management problems."", 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': ""The strategy describes overall governance for the UAE's hydrogen model, with the Federal Hydrogen Committee (chaired by the Undersecretary of the Ministry of Energy and Infrastructure and attended by a number of other undersecretaries from other responsible ministries) responsible for regulatory and financial and non-financial stimuluses, a Hydrogen Strategy Advisory Council of stakeholders outside government, various working groups to drive policy and the Ministry of Energy and Infrastructure playing a coordinating role."", 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'HGVs are identified as an initial incentive focus, with SAF and ancillary grid services to follow in 2026–2028.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'A Hydrogen Support Committee (led by the Abu Dhabi Department of Economic Development) will also facilitate permitting, regulatory, economic and financial support for specific projects on a case-by-case basis.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The initial focus is on finding incentives for steel, aluminum, cement and heavy goods vehicles (with sustainable aviation fuel and ancillary grid services to follow in 2026 to 2028).', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The strategy contemplates a number of different types of incentive to stimulate development of the hydrogen production industry, including references to carbon pricing mechanisms and a potential cap and trade system on the demand side.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '[jurisdictional_scope] The UAE already has significant domestic industry in hard to abate sectors where hydrogen can help lower carbon footprints (including iron and steel, chemicals and fertilizers, aluminum, refining, shipping and aviation).', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '[primary_deadline] The strategy also indicates an aim of providing certainty for hydrogen oasis customers by setting a market price for clean hydrogen between 2026 and 2028.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'By 2031, the aim is to have 0.5mtpa of green h2 produced in the UAE, 0.5mtpa of green h2 produced abroad, 0.4mtpa of blue h2 and 0.0075mtpa of pink (nuclear) hydrogen.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': ""The strategy was prepared with support from a number of the UAE's big state-owned champions: TAQA, ADNOC, Masdar, Mubadala, EGA, Emirates Steel, Etihad Rail and others."", 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The strategy contemplates a number of different types of incentive to stimulate development of the hydrogen production industry, including references to carbon pricing mechanisms and a potential cap and trade system on the demand side.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'By 2050, the UAE could be exporting between 4.8 and 9.6mtpa. Initially exports are expected to be derivatives and green products (ammonia, synthetic fuels and green steel for example) but a hydrogen export industry will also emerge in time as technologies and markets develop.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The initial focus is on finding incentives for steel, aluminum, cement and heavy goods vehicles (with sustainable aviation fuel and ancillary grid services to follow in 2026 to 2028).', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': ""While the strategy provides further clarity on the UAE's direction of travel, there is a lot of detail to come, including further technical codes and standards, definitions and thresholds for 'low carbon' hydrogen, a guarantee of origin certification scheme and more detail on incentive schemes."", 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'On the supply side, it refers to cost support to reduce the LCOH of hydrogen production projects in the UAE (with precise form TBD but perhaps including electricity, technology, land and/or offtake support) and also to revenue support guarantees, with an ultimate aim of providing low-interest sustainable financing options for h2 projects.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The strategy also indicates an aim of providing certainty for hydrogen oasis customers by setting a market price for clean hydrogen between 2026 and 2028.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'SAF incentives are targeted to follow in 2026 to 2028.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': ""A 'guarantee of origin certification scheme' is listed as detail still to come."", 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '[primary_deadline] 2031 target: two hydrogen oases operational (most likely Ruwais and KIZAD); 1.4mtpa low-carbon hydrogen production target; 2.1mtpa domestic demand target including approximately 0.63mtpa from aviation and shipping; UAE target to be top global producer.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '[primary_deadline] 2026–2028 target window: HGV hydrogen incentives; SAF incentives; market price for clean hydrogen to be set for oasis customers; potential cap-and-trade mechanism announcement.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The strategy also indicates an aim of providing certainty for hydrogen oasis customers by setting a market price for clean hydrogen between 2026 and 2028.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'By 2050, the UAE could be exporting between 4.8 and 9.6mtpa. Initially exports are expected to be derivatives and green products (ammonia, synthetic fuels and green steel for example).', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'Target: two oases by 2031, five by 2050. Most likely locations for first two: Ruwais and KIZAD. Oases will be co-located with end-use applications, isolated from the broader electricity system using micro-systems.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': 'The plan refers to green (both light and dark), blue (using CCS), turquoise and pink (using 50MW generated by Barakah nuclear power plant). A certain amount of green h2 will also be produced abroad under the strategy.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'claim': '2050 target: 15mtpa production; 10.1mtpa domestic demand; 4.8–9.6mtpa exports; five hydrogen oases; aviation and shipping approximately 50% of domestic demand.', 'reason': 'analysis_missing_label_syntax', 'criterion': 4}, {'reason': 'missing_required_slot', 'slot_key': 'effective_date', 'criterion': 5, 'item_type': 'regulation'}, {'reason': 'missing_required_slot', 'slot_key': 'primary_deadline', 'criterion': 5, 'item_type': 'regulation'}, {'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
a1fd9574-3be2-48f2-ab3a-4c8b92ca6cc0,initiative,verified,True,[]
a212b2ab-c394-49f7-9527-9c94a4bf700f,framework,verified,True,[]
a381c08c-31b8-4d49-9b1a-403a7e215858,framework,unverified,False,"[{'reason': 'no_section_content', 'criterion': 2}, {'reason': 'missing_full_brief', 'criterion': 6}]"
a4153234-f634-4fb7-8acb-d57c7bc07595,initiative,quarantined,False,"[{'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
a530f0a4-29e8-44b4-be47-df917529f101,framework,unverified,False,"[{'reason': 'no_section_content', 'criterion': 2}, {'reason': 'missing_full_brief', 'criterion': 6}]"
a7d9bc29-1514-4ee9-9177-a4408426498c,guidance,verified,True,[]
a7fd2700-de27-4cc1-b5e6-442fdf8a66ad,research_finding,quarantined,False,"[{'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
a8cdaa93-b0c9-4b07-be60-1836581a42e8,regulation,verified,True,[]
aa0c5308-5aaf-4177-8a64-b68821bdca72,market_signal,quarantined,False,"[{'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
ab362011-bea5-4cc3-95b2-c185ced3c2de,market_signal,quarantined,False,"[{'reason': 'missing_required_slot', 'slot_key': 'signal_event', 'criterion': 5, 'item_type': 'market_signal'}]"
ab922a18-c9a8-4b1b-9ac6-b7f20606c5d7,regulation,quarantined,False,"[{'claim': 'Regulation (EU) 2019/1242, as amended by Regulation (EU) 2024/1610, sets binding fleet-wide CO₂ emission performance standards for new heavy-duty vehicles sold in the European Union.', 'reason': 'fact_span_not_in_source', 'criterion': 3, 'source_span': 'Regulation (EU) 2024/1610 of the European Parliament and of the Council of 14 May 2024 amending Regulation (EU) 2019/1242 as regards strengthening the CO2 emission performance standards for new heavy-duty vehicles'}, {'claim': '[effective_date] The consolidated version in force as of 14 August 2025 is the operative text.', 'reason': 'fact_span_not_in_source', 'criterion': 3, 'source_span': 'Current consolidated version: 14/08/2025'}, {'claim': '[effective_date] 25 July 2019: Regulation (EU) 2019/1242 entered into force.', 'reason': 'fact_span_not_in_source', 'criterion': 3, 'source_span': 'OJ L 198, 25.7.2019, pp. 202–240'}, {'claim': '14 May 2024: Regulation (EU) 2024/1610 adopted, amending 2019/1242 with tightened targets; -45%/2030, -65%/2035, -90%/2040 targets established.', 'reason': 'fact_span_not_in_source', 'criterion': 3, 'source_span': 'Regulation (EU) 2024/1610 of the European Parliament and of the Council of 14 May 2024 amending Regulation (EU) 2019/1242 as regards strengthening the CO 2 emission performance standards for new heavy-duty vehicles'}, {'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
ab92d0c4-8995-484e-ae74-83ad64f8cffd,regulation,unverified,False,"[{'url': 'https://gov.br/casacivil/pt-br/assuntos/noticias/2022/janeiro/sancionado-decreto-que-regulamenta-a-politica-nacional-de-residuos-solidos', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://braziliannr.com/brazilian-environmental-legislation/law-no-12305-brazilian-national-policy-solid-waste', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://packagingeurope.com/news/brazil-mandates-reverse-logistics-system-for-plastic-packaging-from-2026/13545.article', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://sevenresiduos.com.br/decreto-10936-pnrs-novo-regulamento-logistica-reversa-gestor-industrial', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://www2.camara.leg.br/legin/fed/decret/2022/decreto-10936-12-janeiro-2022-792233-publicacaooriginal-164412-pe.html', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://sinir.gov.br/sistemas/mtr', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://www2.camara.leg.br/legin/fed/decret/2025/decreto-12688-21-outubro-2025-798174-publicacaooriginal-176787-pe.html', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://mayerbrown.com/en/insights/publications/2025/10/brazil-publishes-federal-decree-establishing-reverse-logistics-system-for-plastic-packaging', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://ssc4c.org.br/en/central-de-conhecimento/good-washing-practices/national-solid-waste-policy-pnrs', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://blog.eureciclo.com.br/mtr-o-que-e-como-emitir', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://www2.camara.leg.br/legin/fed/decret/2022/decreto-10936-12-janeiro-2022-792233-publicacaooriginal-164412-pe.html', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://sinir.gov.br/sistemas/mtr', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://globalcompliancenews.com/2022/02/07/brazil-new-federal-decree-regulating-the-national-solid-waste-policy-is-published170122', 'reason': 'ungrounded_url', 'criterion': 2}, {'url': 'https://tauilchequer.com.br/en/insights/publications/2022/01/federal-decree-no-10-936-2022-new-national-policy-on-solid-waste-regulation', 'reason': 'ungrounded_url', 'criterion': 2}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': '1362e2ec-18f2-4a38-a1b0-6af80db4c36d'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': '7b546f98-c317-43ae-8beb-a3eba8771f4c'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'cd88cf84-f993-45ec-8223-db94958f7169'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'e4fb9aeb-a967-4fd3-96e5-94c84a84cc9b'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'b5037c75-2a91-4519-9a14-60952dc70faf'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': '4611dab0-fc59-4209-bca4-dc7167fada32'}, {'reason': 'missing_required_slot', 'slot_key': 'effective_date', 'criterion': 5, 'item_type': 'regulation'}, {'reason': 'missing_required_slot', 'slot_key': 'primary_deadline', 'criterion': 5, 'item_type': 'regulation'}, {'reason': 'missing_required_slot', 'slot_key': 'jurisdictional_scope', 'criterion': 5, 'item_type': 'regulation'}, {'reason': 'missing_required_slot', 'slot_key': 'penalty_summary', 'criterion': 5, 'item_type': 'regulation'}, {'reason': 'missing_full_brief', 'criterion': 6}]"
abd29144-9afa-47af-80a3-97c1e5d34c5e,research_finding,quarantined,False,"[{'claim': ""[does_not_resolve] Benchmark formulas for aviation and shipping are still being finalised by Japan's Ministry of Land, Infrastructure, Transport and Tourism (MLIT)."", 'reason': 'fact_below_authority_floor', 'priority': 'HIGH', 'criterion': 3, 'floor_max': 4, 'item_type': 'research_finding', 'floor_basis': 'priority', 'floor_scope': 'default', 'source_tier_derived': None}, {'claim': ""[does_not_resolve] Japan GX-ETS aviation and shipping benchmark formulas are promised but not yet released (MLIT process ongoing as of the report's February 2026 editorial cut-off)."", 'reason': 'fact_below_authority_floor', 'priority': 'HIGH', 'criterion': 3, 'floor_max': 4, 'item_type': 'research_finding', 'floor_basis': 'priority', 'floor_scope': 'default', 'source_tier_derived': None}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'fef4ed8c-dfe5-4387-a7c5-6724ad93191e'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'd799528e-1f3c-43c2-9f86-337509f09069'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'cccb02cf-0374-4c00-baa7-d6a8dec380cd'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': '26ac136f-2aba-4c2e-9f52-bf8df17aec39'}, {'reason': 'unlabeled_assertion', 'criterion': 4, 'section_row_id': 'f89b4bb9-758c-407e-a01d-abe60158ac22'}, {'reason': 'missing_required_slot', 'slot_key': 'methodology_limits', 'criterion': 5, 'item_type': 'research_finding'}, {'reason': 'missing_full_brief', 'criterion': 6}]"
ac349a70-606d-4eb3-ac19-5a4a0facd07c,regulation,quarantined,False,"[{'reason': 'gate_a_unproven_or_stale', 'criterion': 7}]"
